danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,audio_features,2BgEsaKNfHUdlh97KmvFyo,spotify:track:2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,186987,4
0.546,0.878,7,-5.137,1,0.0525,0.0133,0.0,0.135,0.35,119.945,audio_features,48bo7uexDvAThcRDvEB2W7,spotify:track:48bo7uexDvAThcRDvEB2W7,https://api.spotify.com/v1/tracks/48bo7uexDvAThcRDvEB2W7,https://api.spotify.com/v1/audio-analysis/48bo7uexDvAThcRDvEB2W7,255400,4
0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,audio_features,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,208733,4
0.486,0.64,3,-8.027,1,0.0551,0.136,7.58e-05,0.105,0.289,122.017,audio_features,4oEf84vBYVftf6KmZexhVo,spotify:track:4oEf84vBYVftf6KmZexhVo,https://api.spotify.com/v1/tracks/4oEf84vBYVftf6KmZexhVo,https://api.spotify.com/v1/audio-analysis/4oEf84vBYVftf6KmZexhVo,267256,4
0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,audio_features,6r2BECwMgEoRb5yLfp0Hca,spotify:track:6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca,260253,4
0.725,0.709,2,-6.514,1,0.072,0.588,0.0,0.135,0.353,110.024,audio_features,7AYmToZ5y67fBjq4RLFbuq,spotify:track:7AYmToZ5y67fBjq4RLFbuq,https://api.spotify.com/v1/tracks/7AYmToZ5y67fBjq4RLFbuq,https://api.spotify.com/v1/audio-analysis/7AYmToZ5y67fBjq4RLFbuq,235636,4
0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,audio_features,263aNAQCeFSWipk896byo6,spotify:track:263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/tracks/263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/audio-analysis/263aNAQCeFSWipk896byo6,214400,4
0.69,0.837,7,-8.312,1,0.0289,0.127,7.2e-06,0.102,0.967,113.817,audio_features,59xhCcRskqyMtKzdvLZDfV,spotify:track:59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/tracks/59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/audio-analysis/59xhCcRskqyMtKzdvLZDfV,230160,4
0.283,0.732,0,-8.18,1,0.04,0.456,0.0172,0.463,0.642,76.333,audio_features,2gc5CL6GnAZ5IlHiBsoDR6,spotify:track:2gc5CL6GnAZ5IlHiBsoDR6,https://api.spotify.com/v1/tracks/2gc5CL6GnAZ5IlHiBsoDR6,https://api.spotify.com/v1/audio-analysis/2gc5CL6GnAZ5IlHiBsoDR6,277525,4
0.838,0.537,6,-10.755,0,0.0485,0.0169,0.513,0.276,0.881,122.049,audio_features,134PnhZJVqA8yy3CqLRN36,spotify:track:134PnhZJVqA8yy3CqLRN36,https://api.spotify.com/v1/tracks/134PnhZJVqA8yy3CqLRN36,https://api.spotify.com/v1/audio-analysis/134PnhZJVqA8yy3CqLRN36,238573,4
0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,audio_features,38YgZVHPWOWsKrsCXz6JyP,spotify:track:38YgZVHPWOWsKrsCXz6JyP,https://api.spotify.com/v1/tracks/38YgZVHPWOWsKrsCXz6JyP,https://api.spotify.com/v1/audio-analysis/38YgZVHPWOWsKrsCXz6JyP,215173,4
0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,audio_features,77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,265173,4
0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4
0.601,0.48,6,-11.41,0,0.0732,0.2,0.0955,0.0297,0.802,188.214,audio_features,4QXhRjZacZ1gZUeL7Ukktw,spotify:track:4QXhRjZacZ1gZUeL7Ukktw,https://api.spotify.com/v1/tracks/4QXhRjZacZ1gZUeL7Ukktw,https://api.spotify.com/v1/audio-analysis/4QXhRjZacZ1gZUeL7Ukktw,361107,4
0.729,0.708,6,-5.573,1,0.0616,0.0538,0.0,0.102,0.425,117.911,audio_features,16vUeW77F6Xiz1irHBvTAM,spotify:track:16vUeW77F6Xiz1irHBvTAM,https://api.spotify.com/v1/tracks/16vUeW77F6Xiz1irHBvTAM,https://api.spotify.com/v1/audio-analysis/16vUeW77F6Xiz1irHBvTAM,174984,4
0.482,0.807,0,-6.976,1,0.0457,0.0281,0.0,0.177,0.516,187.918,audio_features,75HZ6Wxnw8xbgz6HU9kKCS,spotify:track:75HZ6Wxnw8xbgz6HU9kKCS,https://api.spotify.com/v1/tracks/75HZ6Wxnw8xbgz6HU9kKCS,https://api.spotify.com/v1/audio-analysis/75HZ6Wxnw8xbgz6HU9kKCS,254547,4
0.547,0.491,11,-10.57,0,0.0286,0.512,0.0233,0.112,0.435,149.025,audio_features,6b8TxQOo8ZzGvylgZpK7bG,spotify:track:6b8TxQOo8ZzGvylgZpK7bG,https://api.spotify.com/v1/tracks/6b8TxQOo8ZzGvylgZpK7bG,https://api.spotify.com/v1/audio-analysis/6b8TxQOo8ZzGvylgZpK7bG,227560,4
0.607,0.691,5,-7.924,1,0.0268,0.307,3.56e-06,0.171,0.809,97.277,audio_features,5XkawkJEbKDbPkEjxRKVQT,spotify:track:5XkawkJEbKDbPkEjxRKVQT,https://api.spotify.com/v1/tracks/5XkawkJEbKDbPkEjxRKVQT,https://api.spotify.com/v1/audio-analysis/5XkawkJEbKDbPkEjxRKVQT,175440,4
0.423,0.384,9,-12.503,1,0.0315,0.729,4.11e-06,0.27,0.521,90.43,audio_features,0mbS3VwRbO6HVBMPXnzOGA,spotify:track:0mbS3VwRbO6HVBMPXnzOGA,https://api.spotify.com/v1/tracks/0mbS3VwRbO6HVBMPXnzOGA,https://api.spotify.com/v1/audio-analysis/0mbS3VwRbO6HVBMPXnzOGA,182000,4
0.718,0.611,5,-11.858,1,0.0392,0.413,0.000233,0.159,0.656,115.915,audio_features,13p06XYJaV05Q65hSU87jW,spotify:track:13p06XYJaV05Q65hSU87jW,https://api.spotify.com/v1/tracks/13p06XYJaV05Q65hSU87jW,https://api.spotify.com/v1/audio-analysis/13p06XYJaV05Q65hSU87jW,303800,4
0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,audio_features,064SVQsmWl5EF0zahmzkQk,spotify:track:064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/tracks/064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/audio-analysis/064SVQsmWl5EF0zahmzkQk,198760,4
0.523,0.64,0,-9.301,1,0.0578,0.811,7.97e-06,0.937,0.457,123.319,audio_features,6DwFZoVMc8AxKj6zcVXWN5,spotify:track:6DwFZoVMc8AxKj6zcVXWN5,https://api.spotify.com/v1/tracks/6DwFZoVMc8AxKj6zcVXWN5,https://api.spotify.com/v1/audio-analysis/6DwFZoVMc8AxKj6zcVXWN5,278760,4
0.922,0.502,8,-11.91,1,0.131,0.204,0.000239,0.065,0.9,95.893,audio_features,1zDGqGOUKR1Mr8eStdJ0dv,spotify:track:1zDGqGOUKR1Mr8eStdJ0dv,https://api.spotify.com/v1/tracks/1zDGqGOUKR1Mr8eStdJ0dv,https://api.spotify.com/v1/audio-analysis/1zDGqGOUKR1Mr8eStdJ0dv,144733,4
0.683,0.63,11,-8.844,1,0.0296,0.363,0.000873,0.314,0.481,102.457,audio_features,1CM1wOqD2AIjt2MWd31LV2,spotify:track:1CM1wOqD2AIjt2MWd31LV2,https://api.spotify.com/v1/tracks/1CM1wOqD2AIjt2MWd31LV2,https://api.spotify.com/v1/audio-analysis/1CM1wOqD2AIjt2MWd31LV2,261440,1
0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,audio_features,1YYhDizHx7PnDhAhko6cDS,spotify:track:1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/tracks/1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/audio-analysis/1YYhDizHx7PnDhAhko6cDS,190160,4
0.351,0.559,0,-8.322,1,0.0583,0.155,1.69e-06,0.111,0.224,108.793,audio_features,1AIU8KPpCSTnGtDvl3N02o,spotify:track:1AIU8KPpCSTnGtDvl3N02o,https://api.spotify.com/v1/tracks/1AIU8KPpCSTnGtDvl3N02o,https://api.spotify.com/v1/audio-analysis/1AIU8KPpCSTnGtDvl3N02o,359133,4
0.593,0.551,6,-10.451,0,0.0286,0.0029,0.00462,0.246,0.835,110.171,audio_features,4kIq2AmMzQPFjhNyv1oIhC,spotify:track:4kIq2AmMzQPFjhNyv1oIhC,https://api.spotify.com/v1/tracks/4kIq2AmMzQPFjhNyv1oIhC,https://api.spotify.com/v1/audio-analysis/4kIq2AmMzQPFjhNyv1oIhC,232440,4
0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,audio_features,7c1Dar0pIAW7w5TzaGjt9t,spotify:track:7c1Dar0pIAW7w5TzaGjt9t,https://api.spotify.com/v1/tracks/7c1Dar0pIAW7w5TzaGjt9t,https://api.spotify.com/v1/audio-analysis/7c1Dar0pIAW7w5TzaGjt9t,287000,4
0.669,0.702,0,-13.647,0,0.0439,0.335,0.000545,0.0962,0.823,124.339,audio_features,6Rd36fAvK6klQPYgx3534I,spotify:track:6Rd36fAvK6klQPYgx3534I,https://api.spotify.com/v1/tracks/6Rd36fAvK6klQPYgx3534I,https://api.spotify.com/v1/audio-analysis/6Rd36fAvK6klQPYgx3534I,275507,4
0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853,audio_features,7mjSHL2Eb0kAwiKbvNNyD9,spotify:track:7mjSHL2Eb0kAwiKbvNNyD9,https://api.spotify.com/v1/tracks/7mjSHL2Eb0kAwiKbvNNyD9,https://api.spotify.com/v1/audio-analysis/7mjSHL2Eb0kAwiKbvNNyD9,200560,4
0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
0.56,0.827,8,-4.157,1,0.0306,0.0271,0.00285,0.0551,0.904,84.383,audio_features,2SS3WeSe24ZqTlTSK4KzQZ,spotify:track:2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/tracks/2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/audio-analysis/2SS3WeSe24ZqTlTSK4KzQZ,163907,4
0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,audio_features,254bXAqt3zP6P50BdQvEsq,spotify:track:254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq,226653,4
0.345,0.745,2,-11.021,1,0.0327,0.365,0.735,0.19,0.879,105.058,audio_features,2tVQhBSJ1SQtb4gX0taaiR,spotify:track:2tVQhBSJ1SQtb4gX0taaiR,https://api.spotify.com/v1/tracks/2tVQhBSJ1SQtb4gX0taaiR,https://api.spotify.com/v1/audio-analysis/2tVQhBSJ1SQtb4gX0taaiR,450600,4
0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,audio_features,6A8OnjnpShshNpcqWtZRjr,spotify:track:6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/tracks/6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/audio-analysis/6A8OnjnpShshNpcqWtZRjr,268533,4
0.617,0.931,0,-6.845,1,0.0345,0.186,0.00166,0.171,0.849,131.014,audio_features,0xpBr84T3FTm9j4D1MdPtk,spotify:track:0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/tracks/0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/audio-analysis/0xpBr84T3FTm9j4D1MdPtk,208027,4
0.834,0.453,9,-10.275,1,0.0374,0.309,0.247,0.0974,0.796,109.991,audio_features,1tNVbVMxun5qEEcjGNRv77,spotify:track:1tNVbVMxun5qEEcjGNRv77,https://api.spotify.com/v1/tracks/1tNVbVMxun5qEEcjGNRv77,https://api.spotify.com/v1/audio-analysis/1tNVbVMxun5qEEcjGNRv77,217827,4
0.293,0.817,2,-3.786,1,0.039,0.458,0.0509,0.355,0.138,150.249,audio_features,2A7GGXmTlXuH9LOvBXgOX4,spotify:track:2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/tracks/2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/audio-analysis/2A7GGXmTlXuH9LOvBXgOX4,451320,4
0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,audio_features,37BTh5g05cxBIRYMbw8g2T,spotify:track:37BTh5g05cxBIRYMbw8g2T,https://api.spotify.com/v1/tracks/37BTh5g05cxBIRYMbw8g2T,https://api.spotify.com/v1/audio-analysis/37BTh5g05cxBIRYMbw8g2T,331200,4
0.445,0.671,2,-7.937,1,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,audio_features,2B98ljvzqpCVgt5reTHq28,spotify:track:2B98ljvzqpCVgt5reTHq28,https://api.spotify.com/v1/tracks/2B98ljvzqpCVgt5reTHq28,https://api.spotify.com/v1/audio-analysis/2B98ljvzqpCVgt5reTHq28,268587,4
0.463,0.23,5,-11.173,1,0.0296,0.923,0.604,0.104,0.469,100.473,audio_features,5H9l4dJZPZ8HgkhdRToJhX,spotify:track:5H9l4dJZPZ8HgkhdRToJhX,https://api.spotify.com/v1/tracks/5H9l4dJZPZ8HgkhdRToJhX,https://api.spotify.com/v1/audio-analysis/5H9l4dJZPZ8HgkhdRToJhX,176907,4
0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,0QeI79sp1vS8L3JgpEO7mD,spotify:track:0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,280000,4
0.626,0.852,2,-4.575,0,0.036,0.232,4.17e-06,0.501,0.864,115.401,audio_features,2TIKWWCf6qAtVP6AGa7e9k,spotify:track:2TIKWWCf6qAtVP6AGa7e9k,https://api.spotify.com/v1/tracks/2TIKWWCf6qAtVP6AGa7e9k,https://api.spotify.com/v1/audio-analysis/2TIKWWCf6qAtVP6AGa7e9k,280147,4
0.283,0.716,1,-9.632,0,0.0986,0.447,0.0,0.399,0.828,201.96,audio_features,3Um9toULmYFGCpvaIPFw7l,spotify:track:3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/tracks/3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/audio-analysis/3Um9toULmYFGCpvaIPFw7l,233000,4
0.418,0.508,1,-12.464,1,0.0341,0.107,7.39e-06,0.112,0.293,112.83,audio_features,172TyTNb8qVzBx56tyBu5C,spotify:track:172TyTNb8qVzBx56tyBu5C,https://api.spotify.com/v1/tracks/172TyTNb8qVzBx56tyBu5C,https://api.spotify.com/v1/audio-analysis/172TyTNb8qVzBx56tyBu5C,231920,4
0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,audio_features,5K09WxKdlkroDyEVyOSySy,spotify:track:5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/tracks/5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/audio-analysis/5K09WxKdlkroDyEVyOSySy,165333,3
0.952,0.301,2,-13.936,1,0.0612,0.0126,0.000931,0.0387,0.728,119.629,audio_features,1tjK9HhmpEfk0ijyIKsoUk,spotify:track:1tjK9HhmpEfk0ijyIKsoUk,https://api.spotify.com/v1/tracks/1tjK9HhmpEfk0ijyIKsoUk,https://api.spotify.com/v1/audio-analysis/1tjK9HhmpEfk0ijyIKsoUk,307400,4
0.617,0.664,0,-11.701,1,0.0345,0.0985,0.0,0.203,0.931,127.021,audio_features,27mdmXNcO0gNpXlrWi9DPZ,spotify:track:27mdmXNcO0gNpXlrWi9DPZ,https://api.spotify.com/v1/tracks/27mdmXNcO0gNpXlrWi9DPZ,https://api.spotify.com/v1/audio-analysis/27mdmXNcO0gNpXlrWi9DPZ,171013,4
0.792,0.723,1,-9.673,0,0.0469,0.361,0.0919,0.103,0.19,115.425,audio_features,1CON7om9HhIyr8cuZ6WmzC,spotify:track:1CON7om9HhIyr8cuZ6WmzC,https://api.spotify.com/v1/tracks/1CON7om9HhIyr8cuZ6WmzC,https://api.spotify.com/v1/audio-analysis/1CON7om9HhIyr8cuZ6WmzC,272230,4
0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,audio_features,51H2y6YrNNXcy3dfc3qSbA,spotify:track:51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,352906,4
0.522,0.426,0,-7.445,1,0.0242,0.106,0.674,0.224,0.304,93.049,audio_features,0wcEUeOslMI8dPB7QjUMiW,spotify:track:0wcEUeOslMI8dPB7QjUMiW,https://api.spotify.com/v1/tracks/0wcEUeOslMI8dPB7QjUMiW,https://api.spotify.com/v1/audio-analysis/0wcEUeOslMI8dPB7QjUMiW,244200,4
0.561,0.73,1,-2.408,1,0.0321,0.774,0.0,0.18,0.706,115.045,audio_features,41xksxMitE9ToNL33Tlcnn,spotify:track:41xksxMitE9ToNL33Tlcnn,https://api.spotify.com/v1/tracks/41xksxMitE9ToNL33Tlcnn,https://api.spotify.com/v1/audio-analysis/41xksxMitE9ToNL33Tlcnn,178613,4
0.453,0.941,2,-4.383,1,0.0834,0.00125,0.000776,0.988,0.225,115.261,audio_features,593ZL8AmfgQP2gGLNISLGZ,spotify:track:593ZL8AmfgQP2gGLNISLGZ,https://api.spotify.com/v1/tracks/593ZL8AmfgQP2gGLNISLGZ,https://api.spotify.com/v1/audio-analysis/593ZL8AmfgQP2gGLNISLGZ,229280,4
0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,audio_features,1gcESexgftSuLuML57Y69q,spotify:track:1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q,330643,4
0.752,0.762,1,-4.732,1,0.0343,0.0893,0.000278,0.319,0.724,121.027,audio_features,7Fnw86Fun6yjOhDIYKjKg2,spotify:track:7Fnw86Fun6yjOhDIYKjKg2,https://api.spotify.com/v1/tracks/7Fnw86Fun6yjOhDIYKjKg2,https://api.spotify.com/v1/audio-analysis/7Fnw86Fun6yjOhDIYKjKg2,198587,4
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
0.673,0.191,6,-21.03,1,0.043,0.981,0.839,0.0965,0.161,140.043,audio_features,4qs1JVhsu2ivfGEZVLvE7X,spotify:track:4qs1JVhsu2ivfGEZVLvE7X,https://api.spotify.com/v1/tracks/4qs1JVhsu2ivfGEZVLvE7X,https://api.spotify.com/v1/audio-analysis/4qs1JVhsu2ivfGEZVLvE7X,247714,4
0.56,0.64,5,-5.209,0,0.0318,7.32e-05,0.00699,0.201,0.474,99.989,audio_features,1BeNZQORyV0jEF2toAmrsA,spotify:track:1BeNZQORyV0jEF2toAmrsA,https://api.spotify.com/v1/tracks/1BeNZQORyV0jEF2toAmrsA,https://api.spotify.com/v1/audio-analysis/1BeNZQORyV0jEF2toAmrsA,258187,4
0.456,0.696,5,-10.0,1,0.0653,0.291,0.000207,0.0853,0.508,142.156,audio_features,7kNNylJ1kswWbHeRM6UDuE,spotify:track:7kNNylJ1kswWbHeRM6UDuE,https://api.spotify.com/v1/tracks/7kNNylJ1kswWbHeRM6UDuE,https://api.spotify.com/v1/audio-analysis/7kNNylJ1kswWbHeRM6UDuE,428133,4
0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,audio_features,5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627,4
0.803,0.656,5,-7.53,1,0.0556,0.0934,0.0,0.324,0.926,110.544,audio_features,38TuEl4QqLM1VtJ5LK6FK0,spotify:track:38TuEl4QqLM1VtJ5LK6FK0,https://api.spotify.com/v1/tracks/38TuEl4QqLM1VtJ5LK6FK0,https://api.spotify.com/v1/audio-analysis/38TuEl4QqLM1VtJ5LK6FK0,287013,4
0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,audio_features,7MRyJPksH3G2cXHN8UKYzP,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,214733,4
0.758,0.442,2,-7.136,1,0.0765,0.179,1.44e-06,0.11,0.479,92.02,audio_features,5UZNhm49B9ZrunnSf96Nkc,spotify:track:5UZNhm49B9ZrunnSf96Nkc,https://api.spotify.com/v1/tracks/5UZNhm49B9ZrunnSf96Nkc,https://api.spotify.com/v1/audio-analysis/5UZNhm49B9ZrunnSf96Nkc,196957,4
0.855,0.847,2,-9.019,1,0.042,0.234,0.00062,0.345,0.89,122.644,audio_features,7ohR0qPH6f2Vuj2pUNanJG,spotify:track:7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/tracks/7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/audio-analysis/7ohR0qPH6f2Vuj2pUNanJG,255133,4
0.73,0.849,1,-5.281,0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31,audio_features,4tKGFmENO69tZR9ahgZu48,spotify:track:4tKGFmENO69tZR9ahgZu48,https://api.spotify.com/v1/tracks/4tKGFmENO69tZR9ahgZu48,https://api.spotify.com/v1/audio-analysis/4tKGFmENO69tZR9ahgZu48,230013,4
0.541,0.48,9,-8.699,1,0.0377,0.000516,0.597,0.0562,0.905,184.044,audio_features,6UCK8Mk6FlxZA6YUDYf5jt,spotify:track:6UCK8Mk6FlxZA6YUDYf5jt,https://api.spotify.com/v1/tracks/6UCK8Mk6FlxZA6YUDYf5jt,https://api.spotify.com/v1/audio-analysis/6UCK8Mk6FlxZA6YUDYf5jt,277280,4
0.71,0.917,7,-3.385,1,0.0287,0.018,0.0,0.335,0.83,108.031,audio_features,13pyGLYmBjYgvOMIEivX2K,spotify:track:13pyGLYmBjYgvOMIEivX2K,https://api.spotify.com/v1/tracks/13pyGLYmBjYgvOMIEivX2K,https://api.spotify.com/v1/audio-analysis/13pyGLYmBjYgvOMIEivX2K,288360,4
0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,4alHo6RGd0D3OUbTPExTHN,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4
0.67,0.776,8,-4.091,0,0.047,0.00388,0.000184,0.122,0.624,115.034,audio_features,4b93D55xv3YCH5mT4p6HPn,spotify:track:4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/tracks/4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/audio-analysis/4b93D55xv3YCH5mT4p6HPn,206320,4
0.553,0.896,11,-7.116,0,0.0391,0.00696,7.99e-06,0.0457,0.808,111.007,audio_features,2cYTvQC3cwKwSnF9XxA2nz,spotify:track:2cYTvQC3cwKwSnF9XxA2nz,https://api.spotify.com/v1/tracks/2cYTvQC3cwKwSnF9XxA2nz,https://api.spotify.com/v1/audio-analysis/2cYTvQC3cwKwSnF9XxA2nz,179840,4
0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,audio_features,2QtJA4gbwe1AcanB2p21aP,spotify:track:2QtJA4gbwe1AcanB2p21aP,https://api.spotify.com/v1/tracks/2QtJA4gbwe1AcanB2p21aP,https://api.spotify.com/v1/audio-analysis/2QtJA4gbwe1AcanB2p21aP,217347,4
0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,audio_features,5zdUc1JRCImBYcDWgvFNpE,spotify:track:5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/tracks/5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/audio-analysis/5zdUc1JRCImBYcDWgvFNpE,224640,4
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,3qiyyUfYe7CRYLucrPmulD,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,300400,4
0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,audio_features,3kMrazSvILsgcwtidZd1Qd,spotify:track:3kMrazSvILsgcwtidZd1Qd,https://api.spotify.com/v1/tracks/3kMrazSvILsgcwtidZd1Qd,https://api.spotify.com/v1/audio-analysis/3kMrazSvILsgcwtidZd1Qd,205733,4
0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4
